table_id,target_column
GitTables_85578,8
GitTables_68350,17
GitTables_6692,0
GitTables_23585,3
GitTables_112810,6
GitTables_158073,0
GitTables_150597,0
GitTables_15970,0
GitTables_81188,4
GitTables_90753,11
GitTables_53065,5
GitTables_27290,3
GitTables_160273,1
GitTables_25623,13
GitTables_52925,1
GitTables_40632,2
GitTables_62852,1
GitTables_39807,17
GitTables_172879,0
GitTables_26988,1
GitTables_26264,0
GitTables_94769,10
GitTables_36191,2
GitTables_125713,2
GitTables_102008,1
GitTables_20357,5
GitTables_46968,11
GitTables_32862,4
GitTables_3603,0
GitTables_164093,4
GitTables_50436,12
GitTables_6644,1
GitTables_23862,2
GitTables_109966,15
GitTables_31150,0
GitTables_175756,2
GitTables_91318,5
GitTables_86244,0
GitTables_173990,18
GitTables_105498,0
GitTables_129281,7
GitTables_130,3
GitTables_184428,1
GitTables_34715,18
GitTables_197351,25
GitTables_10063,6
GitTables_104558,4
GitTables_34787,2
GitTables_4941,5
GitTables_29072,0
GitTables_81550,15
GitTables_6926,3
GitTables_109170,0
GitTables_40193,23
GitTables_100210,6
GitTables_14208,0
GitTables_160852,2
GitTables_51891,3
GitTables_195321,1
GitTables_46342,8
GitTables_78587,3
GitTables_61664,47
GitTables_148527,2
GitTables_137588,0
GitTables_113254,17
GitTables_21870,1
GitTables_9876,0
GitTables_172560,26
GitTables_112789,24
GitTables_12733,10
GitTables_59004,2
GitTables_3210,1
GitTables_113332,3
GitTables_54047,7
GitTables_172476,4
GitTables_288,0
GitTables_202601,3
GitTables_128339,2
GitTables_167,4
GitTables_166640,15
GitTables_105954,8
GitTables_121653,1
GitTables_175680,41
GitTables_18543,4
GitTables_37682,3
GitTables_54727,3
GitTables_117062,0
GitTables_186152,1
GitTables_157793,2
GitTables_18835,6
GitTables_4134,2
GitTables_3282,15
GitTables_55304,2
GitTables_115639,2
GitTables_12192,0
GitTables_17589,32
GitTables_19635,1
GitTables_25179,150
GitTables_154684,3
GitTables_15768,4
GitTables_80399,2
GitTables_41738,0
GitTables_37659,1
GitTables_95035,0
GitTables_146425,5
GitTables_36500,0
GitTables_102981,5
GitTables_198692,5
GitTables_87295,1
GitTables_70268,1
GitTables_18092,1
GitTables_157213,25
GitTables_59186,1
GitTables_22461,18
GitTables_98139,6
GitTables_74389,1
GitTables_163920,23
GitTables_16907,0
GitTables_123027,1
GitTables_9119,5
GitTables_190528,5
GitTables_169648,0
GitTables_473,4
GitTables_33529,1
GitTables_70300,1
GitTables_1680,19
GitTables_14132,0
GitTables_63924,2
GitTables_146109,0
GitTables_8689,3
GitTables_62231,11
GitTables_19396,3
GitTables_174051,11
GitTables_56126,6
GitTables_36522,20
GitTables_126301,2
GitTables_3536,2
GitTables_48308,1
GitTables_11361,0
GitTables_61835,0
GitTables_92063,4
GitTables_26907,5
GitTables_93812,1
GitTables_77480,2
GitTables_195180,4
GitTables_138103,0
GitTables_173564,1
GitTables_156884,0
GitTables_9947,14
GitTables_144585,0
GitTables_122803,5
GitTables_17000,44
GitTables_42798,4
GitTables_124483,1
GitTables_104400,1
GitTables_65228,4
GitTables_4037,3
GitTables_109371,2
GitTables_7,0
GitTables_3233,5
GitTables_114269,0
GitTables_37897,6
GitTables_46091,0
GitTables_49549,10
GitTables_101118,0
GitTables_152454,1
GitTables_16783,2
GitTables_50189,25
GitTables_38806,1
GitTables_39101,44
GitTables_23456,7
GitTables_6366,0
GitTables_103586,22
GitTables_135218,2
GitTables_4899,0
GitTables_76644,6
GitTables_29236,1
GitTables_177263,0
GitTables_64534,8
GitTables_175431,1
GitTables_131338,1
GitTables_31108,1
GitTables_39320,0
GitTables_27350,14
GitTables_13477,0
GitTables_151682,5
GitTables_21971,0
GitTables_81138,0
GitTables_52388,1
GitTables_116822,2
GitTables_86549,12
GitTables_10303,6
GitTables_81863,0
GitTables_184293,4
GitTables_9820,2
GitTables_83108,18
GitTables_22247,0
GitTables_116005,0
GitTables_6032,7
GitTables_72175,25
GitTables_36435,3
GitTables_112615,1
GitTables_364,0
GitTables_178620,3
GitTables_78530,3
GitTables_139362,2
GitTables_71461,3
GitTables_79410,1
GitTables_2633,2
GitTables_10487,10
GitTables_62887,0
GitTables_95191,2
GitTables_124689,19
GitTables_23,8
GitTables_84046,1
GitTables_70824,5
GitTables_88423,1
GitTables_21047,0
GitTables_1982,15
GitTables_156369,6
GitTables_7873,5
GitTables_28305,0
GitTables_102871,13
GitTables_36973,17
GitTables_12878,4
GitTables_64665,2
GitTables_96819,2
GitTables_34122,3
GitTables_12981,6
GitTables_78239,0
GitTables_76010,0
GitTables_110440,0
GitTables_10755,0
GitTables_161379,0
GitTables_1123,0
GitTables_167207,1
GitTables_50560,2
GitTables_2150,2
GitTables_5170,5
GitTables_15002,5
GitTables_19384,0
GitTables_147353,1
GitTables_138103,1
GitTables_694,24
GitTables_12202,12
GitTables_30591,1
GitTables_90935,11
GitTables_49939,4
GitTables_6698,4
GitTables_28302,1
GitTables_138042,0
GitTables_45116,0
GitTables_5647,0
GitTables_68486,5
GitTables_177319,6
GitTables_114341,3
GitTables_197831,2
GitTables_8510,0
GitTables_2163,7
GitTables_84393,3
GitTables_74641,0
GitTables_14701,0
GitTables_160004,0
GitTables_1951,3
GitTables_54982,5
GitTables_5588,14
GitTables_7908,6
GitTables_57843,1
GitTables_30073,2
GitTables_96225,2
GitTables_135719,0
GitTables_7438,0
GitTables_11329,0
GitTables_164917,4
GitTables_18829,3
GitTables_23588,6
GitTables_87116,0
GitTables_1669,9
GitTables_46963,45
GitTables_169648,3
GitTables_27336,0
GitTables_60336,2
GitTables_167306,0
GitTables_37242,1
GitTables_18562,0
GitTables_36387,0
GitTables_2022,0
GitTables_6956,6
GitTables_113932,0
GitTables_19782,7
GitTables_112922,2
GitTables_114293,15
GitTables_8787,5
GitTables_5376,1
GitTables_9128,4
GitTables_92584,2
GitTables_1081,0
GitTables_157102,0
GitTables_17199,0
GitTables_42603,11
GitTables_39256,1
GitTables_88789,1
GitTables_55625,1
GitTables_29297,5
GitTables_80071,0
GitTables_74316,2
GitTables_66967,2
GitTables_3771,1
GitTables_41486,7
GitTables_114056,3
GitTables_180800,4
GitTables_167623,2
GitTables_43249,3
GitTables_128358,0
GitTables_2704,69
GitTables_99035,2
GitTables_5879,0
GitTables_146137,0
GitTables_23204,0
GitTables_2696,0
GitTables_128967,3
GitTables_184604,1
GitTables_16033,1
GitTables_174861,3
GitTables_122861,0
GitTables_50951,20
GitTables_10083,11
GitTables_27682,9
GitTables_146641,7
GitTables_137151,8
GitTables_25287,4
GitTables_145644,0
GitTables_94769,9
GitTables_38142,2
GitTables_8026,9
GitTables_35739,21
GitTables_6599,0
GitTables_107350,4
GitTables_22306,2
GitTables_58634,0
GitTables_2383,22
GitTables_106684,7
GitTables_17756,3
GitTables_138479,2
GitTables_82853,2
GitTables_43065,6
GitTables_185875,0
GitTables_63398,18
GitTables_50606,1
GitTables_107673,1
GitTables_144514,3
GitTables_31046,5
GitTables_94944,8
GitTables_120998,0
GitTables_10343,3
GitTables_12970,5
GitTables_117414,1
GitTables_125732,0
GitTables_185674,5
GitTables_174237,0
GitTables_43701,0
GitTables_27577,1
GitTables_193150,2
GitTables_122350,1
GitTables_48514,4
GitTables_35958,0
GitTables_58634,22
GitTables_2096,2
GitTables_90179,0
GitTables_263,5
GitTables_199047,10
GitTables_10696,1
GitTables_83026,1
GitTables_130810,3
GitTables_150186,6
GitTables_19477,2
GitTables_119573,20
GitTables_59096,6
GitTables_84393,1
GitTables_23543,2
GitTables_2943,5
GitTables_43294,0
GitTables_13082,0
GitTables_6450,0
GitTables_12372,0
GitTables_19163,10
GitTables_2622,10
GitTables_62376,0
GitTables_25408,3
GitTables_155310,8
GitTables_51437,6
GitTables_74046,2
GitTables_203739,7
GitTables_102873,7
GitTables_56981,1
GitTables_38519,1
GitTables_15952,2
GitTables_180440,0
GitTables_69090,2
GitTables_130309,7
GitTables_68966,0
GitTables_11149,16
GitTables_10190,0
GitTables_134798,0
GitTables_1803,1
GitTables_89084,1
GitTables_111591,4
GitTables_72418,24
GitTables_91898,6
GitTables_377,4
GitTables_38572,1
GitTables_109371,1
GitTables_114876,5
GitTables_85672,0
GitTables_25222,4
GitTables_954,11
GitTables_127866,1
GitTables_24907,12
GitTables_68350,12
GitTables_59560,3
GitTables_187639,3
GitTables_87176,6
GitTables_769,1
GitTables_297,19
GitTables_101933,0
GitTables_148046,2
GitTables_130,2
GitTables_63766,2
GitTables_117943,16
GitTables_4934,0
GitTables_197744,0
GitTables_127334,4
GitTables_1771,10
GitTables_81550,10
GitTables_88334,1
GitTables_161325,3
GitTables_47589,3
GitTables_4085,1
GitTables_4850,19
GitTables_6926,7
GitTables_36231,5
GitTables_525,1
GitTables_144888,0
GitTables_9983,17
GitTables_174676,0
GitTables_96815,11
GitTables_58537,0
GitTables_3139,27
GitTables_11149,23
GitTables_51242,0
GitTables_103033,0
GitTables_21146,2
GitTables_95625,2
GitTables_47196,0
GitTables_130004,0
GitTables_15800,9
GitTables_48696,2
GitTables_2410,11
GitTables_46031,2
GitTables_40832,9
GitTables_27919,15
GitTables_157456,6
GitTables_10783,14
GitTables_196174,46
GitTables_4614,21
GitTables_15386,1
GitTables_46736,0
GitTables_34987,6
GitTables_185577,0
GitTables_70479,2
GitTables_102008,2
GitTables_172897,12
GitTables_144564,3
GitTables_11022,6
GitTables_168772,4
GitTables_86615,12
GitTables_20866,0
GitTables_56225,1
GitTables_8,0
GitTables_9722,46
GitTables_3105,0
GitTables_49586,2
GitTables_70268,14
GitTables_78908,3
GitTables_153405,1
GitTables_129287,0
GitTables_154567,0
GitTables_3335,2
GitTables_69941,5
GitTables_60272,0
GitTables_134869,5
GitTables_35848,1
GitTables_118601,1
GitTables_80376,2
GitTables_91622,0
GitTables_128461,4
GitTables_100893,7
GitTables_43982,7
GitTables_133795,0
GitTables_9449,5
GitTables_55924,2
GitTables_121454,16
GitTables_767,3
GitTables_12468,9
GitTables_84754,10
GitTables_137898,4
GitTables_188764,9
GitTables_6097,0
GitTables_203724,2
GitTables_13789,10
GitTables_49014,7
GitTables_12057,1
GitTables_115060,1
GitTables_145567,0
GitTables_39402,0
GitTables_189028,2
GitTables_68966,4
GitTables_38455,0
GitTables_13320,0
GitTables_47114,6
GitTables_35763,7
GitTables_14841,7
GitTables_146622,2
GitTables_63829,0
GitTables_93703,6
GitTables_184648,3
GitTables_35289,0
GitTables_70281,4
GitTables_8918,0
GitTables_165464,5
GitTables_159171,8
GitTables_57214,20
GitTables_148342,0
GitTables_153372,0
GitTables_24390,0
GitTables_13552,4
GitTables_11369,1
GitTables_36346,10
GitTables_136703,0
GitTables_9543,4
GitTables_15946,11
GitTables_30589,2
GitTables_58234,1
GitTables_96225,1
GitTables_52682,8
GitTables_1517,2
GitTables_141895,9
GitTables_150596,13
GitTables_12357,0
GitTables_4373,4
GitTables_165430,2
GitTables_101472,7
GitTables_35739,3
GitTables_335,11
GitTables_16198,6
GitTables_192181,2
GitTables_102061,1
GitTables_61226,1
GitTables_39452,6
GitTables_130029,2
GitTables_83227,6
GitTables_3826,1
GitTables_184938,1
GitTables_8759,5
GitTables_44155,0
GitTables_112729,1
GitTables_156229,5
GitTables_112820,3
GitTables_5069,2
GitTables_132685,0
GitTables_57214,4
GitTables_16188,16
GitTables_149861,6
GitTables_12070,2
GitTables_42454,15
GitTables_123941,0
GitTables_130782,11
GitTables_65450,1
GitTables_172906,9
GitTables_19904,0
GitTables_169032,3
GitTables_120157,0
GitTables_44155,1
GitTables_62421,11
GitTables_55467,0
GitTables_88380,3
GitTables_225,6
GitTables_148712,8
GitTables_4363,5
GitTables_196360,7
GitTables_13967,9
GitTables_6008,1
GitTables_2877,3
GitTables_55825,0
GitTables_49626,0
GitTables_133206,0
GitTables_174069,2
GitTables_110534,0
GitTables_70273,0
GitTables_89922,0
GitTables_530,1
GitTables_32691,2
GitTables_10384,3
GitTables_188568,1
GitTables_33700,30
GitTables_39435,19
GitTables_31938,1
GitTables_3048,9
GitTables_68463,22
GitTables_6179,1
GitTables_14208,1
GitTables_37343,0
GitTables_65142,3
GitTables_67039,3
GitTables_101783,0
GitTables_153693,17
GitTables_111587,0
GitTables_175114,10
GitTables_18820,4
GitTables_114929,5
GitTables_66923,8
GitTables_21332,17
GitTables_68486,14
GitTables_7360,1
GitTables_171509,7
GitTables_116822,8
GitTables_110371,2
GitTables_59666,7
GitTables_91128,12
GitTables_32861,0
GitTables_100210,7
GitTables_169435,2
GitTables_58747,0
GitTables_18346,1
GitTables_75867,0
GitTables_26293,0
GitTables_5038,8
GitTables_58179,1
GitTables_67428,0
GitTables_75476,13
GitTables_11236,0
GitTables_59821,2
GitTables_23072,2
GitTables_202619,1
GitTables_55145,0
GitTables_10724,9
GitTables_109725,5
GitTables_50683,15
GitTables_79283,0
GitTables_10083,14
GitTables_167613,1
GitTables_164507,0
GitTables_158806,1
GitTables_13761,1
GitTables_84392,2
GitTables_105364,1
GitTables_196277,3
GitTables_23906,0
GitTables_51057,0
GitTables_106625,2
GitTables_31680,3
GitTables_66064,13
GitTables_76276,4
GitTables_29224,2
GitTables_25643,15
GitTables_195734,0
GitTables_4533,2
GitTables_39569,1
GitTables_73923,3
GitTables_57639,0
GitTables_116576,9
GitTables_63168,2
GitTables_166177,9
GitTables_33435,4
GitTables_120485,2
GitTables_154946,0
GitTables_39402,8
GitTables_37025,3
GitTables_4745,0
GitTables_40780,14
GitTables_33944,7
GitTables_13656,29
GitTables_16615,52
GitTables_517,1
GitTables_40927,1
GitTables_125162,0
GitTables_33700,29
GitTables_6926,4
GitTables_82714,1
GitTables_12986,1
GitTables_43939,2
GitTables_17759,1
GitTables_74139,17
GitTables_177155,3
GitTables_60476,0
GitTables_185035,8
GitTables_179939,2
GitTables_58103,11
GitTables_71880,1
GitTables_56182,0
GitTables_99829,3
GitTables_150920,3
GitTables_63124,1
GitTables_138402,2
GitTables_150938,2
GitTables_98146,1
GitTables_81743,4
GitTables_3562,5
GitTables_40860,9
GitTables_26877,0
GitTables_68851,0
GitTables_103503,0
GitTables_204738,0
GitTables_117618,2
GitTables_53511,1
GitTables_30675,5
GitTables_6165,18
GitTables_27771,2
GitTables_21870,2
GitTables_18336,2
GitTables_206113,1
GitTables_664,1
GitTables_70268,8
GitTables_48309,7
GitTables_10734,1
GitTables_16654,2
GitTables_36687,6
GitTables_73439,1
GitTables_20035,22
GitTables_138397,0
GitTables_82699,3
GitTables_12281,1
GitTables_103592,2
GitTables_164737,8
GitTables_16911,2
GitTables_51567,9
GitTables_45135,7
GitTables_175680,11
GitTables_168777,1
GitTables_30229,2
GitTables_148947,2
GitTables_31667,0
GitTables_93727,0
GitTables_138103,3
GitTables_97273,17
GitTables_13523,2
GitTables_18701,1
GitTables_117510,0
GitTables_130770,0
GitTables_18634,3
GitTables_86452,2
GitTables_105501,4
GitTables_63829,3
GitTables_142008,3
GitTables_11505,0
GitTables_9722,16
GitTables_183890,3
GitTables_192660,1
GitTables_164606,7
GitTables_120737,5
GitTables_2398,0
GitTables_61319,15
GitTables_120175,43
GitTables_1968,9
GitTables_163983,0
GitTables_163082,14
GitTables_3125,27
GitTables_108108,2
GitTables_169648,2
GitTables_68350,1
GitTables_68492,0
GitTables_13615,6
GitTables_41514,0
GitTables_150529,1
GitTables_27992,2
GitTables_7396,3
GitTables_71163,7
GitTables_85578,1
GitTables_10351,1
GitTables_132715,1
GitTables_37427,4
GitTables_198755,1
GitTables_10778,0
GitTables_165430,6
GitTables_5164,12
GitTables_105090,0
GitTables_18564,1
GitTables_47156,0
GitTables_59790,1
GitTables_133795,3
GitTables_33972,5
GitTables_14016,0
GitTables_119160,4
GitTables_7759,2
GitTables_66399,3
GitTables_6223,0
GitTables_20729,0
GitTables_169492,12
GitTables_69867,5
GitTables_10137,2
GitTables_80399,3
GitTables_72837,4
GitTables_10350,6
GitTables_12902,5
GitTables_68350,0
GitTables_189578,1
GitTables_8428,0
GitTables_45510,3
GitTables_27416,5
GitTables_188621,3
GitTables_14529,1
GitTables_69393,6
GitTables_28395,2
GitTables_37168,33
GitTables_16387,4
GitTables_161515,0
GitTables_322,3
GitTables_16137,11
GitTables_5168,1
GitTables_65116,4
GitTables_58103,2
GitTables_79853,3
GitTables_91573,2
GitTables_7621,1
GitTables_11236,22
GitTables_6199,0
GitTables_93076,1
GitTables_38072,3
GitTables_15866,4
GitTables_136733,1
GitTables_797,1
GitTables_49879,4
GitTables_710,2
GitTables_37407,2
GitTables_23072,0
GitTables_115747,2
GitTables_43215,3
GitTables_93718,1
GitTables_45647,17
GitTables_149859,0
GitTables_15265,1
GitTables_66791,0
GitTables_6663,0
GitTables_26293,12
GitTables_25091,5
GitTables_49143,7
GitTables_148397,0
GitTables_5665,9
GitTables_61576,11
GitTables_117063,18
GitTables_16082,5
GitTables_182327,15
GitTables_103527,0
GitTables_40193,19
GitTables_72854,0
GitTables_43512,0
GitTables_61768,22
GitTables_56011,1
GitTables_82709,2
GitTables_81130,0
GitTables_17000,3
GitTables_25614,1
GitTables_15394,7
GitTables_44068,0
GitTables_2796,1
GitTables_63634,0
GitTables_172981,0
GitTables_11136,2
GitTables_137653,0
GitTables_196439,8
GitTables_123714,4
GitTables_53430,3
GitTables_143487,5
GitTables_177155,7
GitTables_95413,10
GitTables_159060,0
GitTables_104502,7
GitTables_172897,23
GitTables_29841,5
GitTables_2202,5
GitTables_73612,2
GitTables_134046,1
GitTables_198951,3
GitTables_30719,1
GitTables_165554,8
GitTables_34012,8
GitTables_43065,9
GitTables_21321,9
GitTables_2105,12
GitTables_49833,9
GitTables_61689,33
GitTables_105018,21
GitTables_26942,1
GitTables_4222,0
GitTables_5597,1
GitTables_2037,6
GitTables_364,15
GitTables_184293,5
GitTables_17338,2
GitTables_66117,4
GitTables_57104,3
GitTables_20725,4
GitTables_117103,11
GitTables_1558,0
GitTables_140347,3
GitTables_412,2
GitTables_10159,12
GitTables_11818,1
GitTables_185875,2
GitTables_190995,3
GitTables_33529,17
GitTables_24262,8
GitTables_11315,1
GitTables_4147,1
GitTables_5407,4
GitTables_36346,11
GitTables_3065,3
GitTables_22244,1
GitTables_27713,0
GitTables_177607,0
GitTables_179254,9
GitTables_124217,13
GitTables_91153,9
GitTables_6511,3
GitTables_143508,13
GitTables_826,3
GitTables_21227,2
GitTables_13967,5
GitTables_121137,5
GitTables_17199,1
GitTables_76997,16
GitTables_165560,0
GitTables_17589,18
GitTables_45829,2
GitTables_21919,9
GitTables_109370,0
GitTables_24643,0
GitTables_155470,3
GitTables_40453,10
GitTables_65609,1
GitTables_138402,3
GitTables_205520,1
GitTables_149175,3
GitTables_133117,0
GitTables_68130,4
GitTables_167959,1
GitTables_22306,1
GitTables_18264,3
GitTables_16025,16
GitTables_18667,4
GitTables_8584,10
GitTables_116961,10
GitTables_157179,9
GitTables_14003,0
GitTables_6878,0
GitTables_6324,0
GitTables_90603,10
GitTables_50436,13
GitTables_21171,11
GitTables_50237,0
GitTables_28682,0
GitTables_69681,5
GitTables_57280,4
GitTables_9045,1
GitTables_86437,7
GitTables_87569,11
GitTables_36011,2
GitTables_91128,2
GitTables_120703,3
GitTables_167964,4
GitTables_77002,3
GitTables_15130,0
GitTables_105256,2
GitTables_78278,4
GitTables_152733,0
GitTables_141911,11
GitTables_91132,3
GitTables_125397,8
GitTables_16203,2
GitTables_5758,1
GitTables_128547,1
GitTables_200676,0
GitTables_2383,31
GitTables_148265,4
GitTables_100434,3
GitTables_21144,0
GitTables_92368,2
GitTables_118585,6
GitTables_6038,11
GitTables_61319,12
GitTables_201971,10
GitTables_69214,8
GitTables_198179,6
GitTables_124369,1
GitTables_176317,4
GitTables_86549,3
GitTables_119532,0
GitTables_162500,1
GitTables_46955,5
GitTables_165627,0
GitTables_104752,0
GitTables_40205,23
GitTables_9722,19
GitTables_82455,1
GitTables_61664,53
GitTables_86549,1
GitTables_158931,1
GitTables_197392,0
GitTables_198692,0
GitTables_36240,2
GitTables_100158,0
GitTables_14681,35
GitTables_57761,0
GitTables_189484,0
GitTables_201605,5
GitTables_41686,0
GitTables_120904,12
GitTables_65959,2
GitTables_32191,0
GitTables_150132,1
GitTables_150281,2
GitTables_166118,3
GitTables_1619,0
GitTables_197008,1
GitTables_2279,0
GitTables_35898,0
GitTables_38910,3
GitTables_20683,2
GitTables_189659,24
GitTables_37304,22
GitTables_58145,3
GitTables_26734,2
GitTables_28844,0
GitTables_16928,19
GitTables_33509,4
GitTables_4453,0
GitTables_111871,3
GitTables_44488,5
GitTables_34072,2
GitTables_9367,0
GitTables_6339,45
GitTables_88462,0
GitTables_4756,3
GitTables_427,0
GitTables_898,0
GitTables_112220,0
GitTables_5588,0
GitTables_65022,0
GitTables_74322,0
GitTables_112400,1
GitTables_24175,11
GitTables_17997,10
GitTables_49272,0
GitTables_194378,1
GitTables_8787,1
GitTables_13615,2
GitTables_3891,4
GitTables_65990,4
GitTables_120513,2
GitTables_179637,0
GitTables_112153,9
GitTables_60702,0
GitTables_67206,0
GitTables_174694,0
GitTables_148107,4
GitTables_156034,11
GitTables_10154,1
GitTables_2037,4
GitTables_60363,0
GitTables_148824,4
GitTables_21955,0
GitTables_22154,0
GitTables_85618,1
GitTables_165554,6
GitTables_7860,3
GitTables_159903,5
GitTables_173078,3
GitTables_96686,2
GitTables_11022,1
GitTables_67729,4
GitTables_32892,10
GitTables_6131,1
GitTables_201605,2
GitTables_8339,0
GitTables_17538,1
GitTables_69956,11
GitTables_53572,8
GitTables_14993,0
GitTables_10778,2
GitTables_50189,9
GitTables_61768,6
GitTables_20859,0
GitTables_102815,2
GitTables_136033,0
GitTables_125765,1
GitTables_163124,2
GitTables_90935,30
GitTables_102871,9
GitTables_186726,4
GitTables_11795,0
GitTables_79553,0
GitTables_76871,0
GitTables_255,15
GitTables_173564,0
GitTables_148712,10
GitTables_41885,1
GitTables_155212,28
GitTables_43609,1
GitTables_206387,2
GitTables_2828,3
GitTables_79144,6
GitTables_37149,19
GitTables_176815,1
GitTables_92105,0
GitTables_23284,1
GitTables_49457,24
GitTables_178111,0
GitTables_14594,6
GitTables_30793,1
GitTables_27061,1
GitTables_38626,2
GitTables_165286,11
GitTables_165560,6
GitTables_126500,6
GitTables_1171,5
GitTables_2943,1
GitTables_181343,2
GitTables_103935,2
GitTables_183698,1
GitTables_2886,4
GitTables_108363,2
GitTables_71888,18
GitTables_39922,4
GitTables_70268,4
GitTables_31447,21
GitTables_98770,0
GitTables_204437,2
GitTables_120737,0
GitTables_182734,11
GitTables_8486,3
GitTables_26495,1
GitTables_41476,0
GitTables_82093,7
GitTables_84384,11
GitTables_61768,23
GitTables_43482,7
GitTables_139938,1
GitTables_117058,3
GitTables_92782,2
GitTables_184647,0
GitTables_160781,5
GitTables_434,0
GitTables_52388,6
GitTables_18633,3
GitTables_19625,0
GitTables_95680,0
GitTables_135169,0
GitTables_61318,10
GitTables_29964,0
GitTables_254,0
GitTables_71521,5
GitTables_101220,2
GitTables_40076,0
GitTables_136930,4
GitTables_16948,0
GitTables_204432,0
GitTables_182019,0
GitTables_13,0
GitTables_40860,13
GitTables_173904,1
GitTables_1924,1
GitTables_175553,5
GitTables_27233,1
GitTables_9820,1
GitTables_138312,1
GitTables_155872,7
GitTables_88156,4
GitTables_193552,3
GitTables_29297,0
GitTables_263,3
GitTables_2966,0
GitTables_21758,1
GitTables_55825,2
GitTables_88197,4
GitTables_183040,1
GitTables_144022,1
GitTables_77351,1
GitTables_96947,4
GitTables_112510,6
GitTables_26998,12
GitTables_106684,6
GitTables_68907,5
GitTables_72828,4
GitTables_72460,0
GitTables_49884,4
GitTables_66986,6
GitTables_124046,11
GitTables_86453,8
GitTables_72183,1
GitTables_47552,1
GitTables_32922,3
GitTables_88822,7
GitTables_172906,4
GitTables_178067,6
GitTables_10487,3
GitTables_6585,4
GitTables_8420,6
GitTables_95711,3
GitTables_174342,10
GitTables_44517,0
GitTables_120614,9
GitTables_23715,8
GitTables_34715,4
GitTables_119744,4
GitTables_131546,68
GitTables_147493,2
GitTables_29600,6
GitTables_135016,3
GitTables_75744,2
GitTables_41481,82
GitTables_27311,0
GitTables_22834,3
GitTables_86684,4
GitTables_103722,5
GitTables_163571,5
GitTables_104962,1
GitTables_148645,0
GitTables_53514,0
GitTables_90467,1
GitTables_190398,20
GitTables_18589,7
GitTables_12970,9
GitTables_155914,2
GitTables_77863,4
GitTables_84186,0
GitTables_120201,8
GitTables_99184,7
GitTables_118774,4
GitTables_137135,0
GitTables_196185,0
GitTables_76031,84
GitTables_48980,6
GitTables_14010,17
GitTables_13894,2
GitTables_48558,9
GitTables_17708,0
GitTables_10641,3
GitTables_139311,0
GitTables_135388,12
GitTables_20357,2
GitTables_9091,9
GitTables_157102,1
GitTables_35908,0
GitTables_68259,0
GitTables_3361,3
GitTables_44976,0
GitTables_114012,7
GitTables_98655,5
GitTables_64434,8
GitTables_53999,5
GitTables_206027,2
GitTables_186983,70
GitTables_4110,15
GitTables_168185,4
GitTables_30502,5
GitTables_79032,7
GitTables_29808,0
GitTables_54832,0
GitTables_148585,6
GitTables_62360,11
GitTables_36522,1
GitTables_94685,1
GitTables_104558,1
GitTables_52132,4
GitTables_70033,1
GitTables_21221,1
GitTables_194378,0
GitTables_114012,8
GitTables_47186,0
GitTables_9868,0
GitTables_80416,4
GitTables_107504,7
GitTables_102200,5
GitTables_44551,8
GitTables_97220,0
GitTables_29595,0
GitTables_44153,2
GitTables_14010,4
GitTables_195140,4
GitTables_6742,4
GitTables_102521,1
GitTables_20896,1
GitTables_68533,5
GitTables_7430,15
GitTables_26969,10
GitTables_56120,12
GitTables_113437,7
GitTables_6409,0
GitTables_22445,0
GitTables_73439,0
GitTables_55751,1
GitTables_198755,2
GitTables_48322,5
GitTables_3408,1
GitTables_24437,0
GitTables_194993,9
GitTables_27350,0
GitTables_1245,7
GitTables_6048,0
GitTables_64036,10
GitTables_13491,6
GitTables_5289,1
GitTables_179137,0
GitTables_76958,7
GitTables_9045,4
GitTables_36250,8
GitTables_132263,9
GitTables_169696,0
GitTables_114293,2
GitTables_56177,0
GitTables_83746,0
GitTables_1495,1
GitTables_88712,29
GitTables_160354,4
GitTables_36659,12
GitTables_36705,0
GitTables_189578,0
GitTables_181576,16
GitTables_15736,3
GitTables_95463,1
GitTables_163254,18
GitTables_51516,2
GitTables_70945,19
GitTables_2765,2
GitTables_152484,6
GitTables_6203,17
GitTables_16423,3
GitTables_25115,8
GitTables_137763,0
GitTables_70479,1
GitTables_30723,17
GitTables_2704,66
GitTables_124689,9
GitTables_46019,1
GitTables_79643,3
GitTables_282,2
GitTables_3231,4
GitTables_120871,3
GitTables_25432,1
GitTables_98729,11
GitTables_19758,3
GitTables_138307,7
GitTables_73374,6
GitTables_125071,1
GitTables_197351,34
GitTables_46797,27
GitTables_91318,11
GitTables_59322,6
GitTables_11400,0
GitTables_174677,30
GitTables_127878,1
GitTables_124341,3
GitTables_91622,1
GitTables_63889,0
GitTables_5247,9
GitTables_86615,6
GitTables_82709,3
GitTables_177853,1
GitTables_10083,17
GitTables_525,0
GitTables_2005,0
GitTables_15649,3
GitTables_128678,2
GitTables_9815,0
GitTables_38910,0
GitTables_826,2
GitTables_155560,5
GitTables_114279,0
GitTables_120739,1
GitTables_24435,11
GitTables_76969,0
GitTables_135172,0
GitTables_130151,66
GitTables_35934,1
GitTables_4792,5
GitTables_25432,3
GitTables_57366,0
GitTables_197710,8
GitTables_44976,3
GitTables_55825,1
GitTables_51057,13
GitTables_119840,5
GitTables_142885,12
GitTables_88822,13
GitTables_34984,4
GitTables_28138,2
GitTables_20199,4
GitTables_142357,1
GitTables_40188,23
GitTables_21186,5
GitTables_65725,0
GitTables_10802,3
GitTables_2756,6
